date,ivol_excess
2020-10-12,9.415895078744997e-05
2020-10-13,9.000301198228317e-05
2020-10-14,0.00012604921714419497
2020-10-15,-6.013341380082435e-05
2020-10-16,-7.871250508199477e-05
2020-10-19,-0.0001243337917894795
2020-10-20,-0.00023842633762828825
2020-10-21,-0.00031659654677103664
2020-10-22,-0.00024308212509493407
2020-10-23,-6.70680905927364e-05
2020-10-26,-0.00021831313867547018
2020-10-27,-0.00016521492585607275
2020-10-28,-0.00015640618391851713
2020-10-29,-0.00021741651794428334
2020-10-30,-0.00018970311200994602
2020-11-02,-0.0002501734993869627
2020-11-03,-0.0002684330297477752
2020-11-04,-0.00025224229086514215
2020-11-05,-0.00010403398123375175
2020-11-06,-5.672795825982706e-05
2020-11-09,-5.075956132624534e-05
2020-11-10,-2.5302121740529346e-05
2020-11-11,-5.2903604834197295e-06
2020-11-12,4.408779129725866e-05
2020-11-13,-8.508968529720508e-05
2020-11-16,2.7276037525909874e-05
2020-11-17,0.00012444150309897476
2020-11-18,0.0001327224598410204
2020-11-19,0.00010487091890301733
2020-11-20,0.0031475497117492888
2020-11-23,0.002332927078023793
2020-11-24,0.00280281171120974
2020-11-25,0.0022199920662433433
2020-11-26,0.003204870627525176
2020-11-27,0.002639682708193887
2020-11-30,0.002348314473258668
2020-12-01,0.0029442150969246823
2020-12-02,0.003562907177965033
2020-12-03,0.003992286226052006
2020-12-04,0.00282571919168606
2020-12-07,0.001981641129860789
2020-12-08,0.00186043001993742
2020-12-09,0.0014427449492136048
2020-12-10,0.001003927244451769
2020-12-11,-7.600223049504683e-05
2020-12-14,0.0011331581781112974
2020-12-15,0.001068886495858057
2020-12-16,0.000599512281205945
2020-12-17,0.00020131154429717653
2020-12-18,-4.3935656102705035e-05
2020-12-21,0.0014002825320193024
2020-12-22,0.0006744827920754923
2020-12-23,0.0001663108897370494
2020-12-24,-0.000821436112806481
2020-12-25,-0.0005381263011220007
2020-12-28,0.0004470978960106808
2020-12-29,-0.0003356578013078361
2020-12-30,-0.0011082014692889368
2020-12-31,-0.0021526782762790676
2021-01-04,-0.0015325536554330178
2021-01-05,-0.0019234853791196068
2021-01-06,-0.001582386187200158
2021-01-07,-0.002685496057630343
2021-01-08,-0.0017013383971213494
2021-01-11,-0.0009803514061662339
2021-01-12,-0.0017599341757937106
2021-01-13,-0.0009464848833661721
2021-01-14,-0.001582654478406004
2021-01-15,-0.00066276545577761
2021-01-18,-0.0011829163311262978
2021-01-19,-0.0010350097969685193
2021-01-20,-0.0010245334856479715
2021-01-21,0.0022237070576237696
2021-01-22,-5.2178833434323e-05
2021-01-25,0.00018347161628823352
2021-01-26,-4.5641704117237794e-05
2021-01-27,0.00010053145236191257
2021-01-28,0.0006408049021897616
2021-01-29,0.0014548758748702587
2021-02-01,0.0012931805389391911
2021-02-02,0.0007038644957535319
2021-02-03,0.0007235283759043066
2021-02-04,0.0011785894781547693
2021-02-05,-0.00019182728098025075
2021-02-08,-0.0002529440105981764
2021-02-09,0.0007096638509385395
2021-02-10,-0.0003148576223443857
2021-02-18,0.0007758866747645728
2021-02-19,0.00026523696549978187
2021-02-22,0.0010505515066687283
2021-02-23,-0.0023816552640848867
2021-02-24,0.000658617338275066
2021-02-25,0.0014397888548313956
2021-02-26,0.0013361198839817092
2021-03-01,0.00134054934993911
2021-03-02,0.0009766197188009625
2021-03-03,0.0003368598213007737
2021-03-04,0.000678511898077533
2021-03-05,0.00036019016033589997
2021-03-08,0.000459040705699508
2021-03-09,0.001071730652224117
2021-03-10,0.0016364461131426812
2021-03-11,0.002133602397050182
2021-03-12,0.0011237171644582268
2021-03-15,0.0019316580798064194
2021-03-16,0.0025710727767000842
2021-03-17,0.0028896860646541586
2021-03-18,0.0015099290402372308
2021-03-19,0.0016505039375201355
2021-03-22,0.0015943659826244162
2021-03-23,0.0020714711639877614
2021-03-24,0.0015323229975504056
2021-03-25,0.0006950937158464496
2021-03-26,0.0022613850614258716
2021-03-29,0.0027902235071185213
2021-03-30,0.0025334895191636833
2021-03-31,0.001905792883166279
2021-04-01,0.0031696028806669626
2021-04-02,0.003714531258063803
2021-04-06,0.004013183510898957
2021-04-07,0.003060918130289897
2021-04-08,0.0029793002905253844
2021-04-09,0.001948609751919396
2021-04-12,0.00091329663852483
2021-04-13,0.0011814809997581302
2021-04-14,0.0013992231251142965
2021-04-15,0.0014070468114703674
2021-04-16,0.0009777140578135822
2021-04-19,0.0008660916726591859
2021-04-20,0.001240951914680772
2021-04-21,0.0003474434236326587
2021-04-22,0.00041575469635297946
2021-04-23,0.00027155339469423395
2021-04-26,0.00028257578267592285
2021-04-27,0.0008430113214965559
2021-04-28,0.0016597764755639402
2021-04-29,0.001456912404040464
2021-04-30,0.0006685202722315592
2021-05-06,-0.00017238480526155577
2021-05-07,-0.001955834714800168
2021-05-10,-0.0007293679451768274
2021-05-11,-0.0008129377673264764
2021-05-12,-0.0005355424912542364
2021-05-13,0.0013994798994277718
2021-05-14,0.0009023671437783862
2021-05-17,0.0005454346999263294
2021-05-18,0.0008200983805390083
2021-05-19,0.001099570238968528
2021-05-20,0.001023295561754256
2021-05-21,0.0017327434368004384
2021-05-24,0.0029696204312658985
2021-05-25,0.0031368936756892623
2021-05-26,0.0033361857456688875
2021-05-27,0.002694529702018089
2021-05-28,0.001839945420489594
2021-05-31,0.0014482297873955646
2021-06-01,0.0012470262797844311
2021-06-02,0.002715468834421962
2021-06-03,0.003686211041953766
2021-06-04,0.00216519462479479
2021-06-07,0.002931706919927112
2021-06-08,0.0021238246377893386
2021-06-09,0.0032399645687964614
2021-06-10,0.0032912266862562926
2021-06-11,0.002985833811116188
2021-06-15,0.003365605077821407
2021-06-16,0.0033180453892883064
2021-06-17,0.002830860093149592
2021-06-18,0.0022414895536349787
2021-06-21,0.002817942807762876
2021-06-22,0.0038786721403888886
2021-06-23,0.00474429853380847
2021-06-24,0.0042268403371824555
2021-06-25,0.004346152587111484
2021-06-28,0.004470719980104799
2021-06-29,0.003048823255467406
2021-06-30,0.00524943351698279
2021-07-01,0.00516024829264868
2021-07-02,0.003218337241412475
2021-07-05,0.0024217995670143136
2021-07-06,0.003312166352364159
2021-07-07,0.002719181162428617
2021-07-08,0.0030728343167995683
2021-07-09,0.0022464930101646595
2021-07-12,0.0024536046370110262
2021-07-13,0.0025778095410749395
2021-07-14,0.0030049031560167444
2021-07-15,0.0033640090154344418
2021-07-16,0.0029188811854825936
2021-07-19,0.0023329136793922177
2021-07-20,0.0009698830240089691
2021-07-21,0.001159979293117517
2021-07-22,0.000885432250636408
2021-07-23,0.0009562680535820739
2021-07-26,0.0011685233397709
2021-07-27,0.0017586482934540439
2021-07-28,0.0005051663531518293
2021-07-29,-0.00016065139965134684
2021-07-30,0.0012706601509487575
2021-08-02,0.0025138368536501672
2021-08-03,0.0012851913094611453
2021-08-04,0.0013644948490045543
2021-08-05,0.000300051478806778
2021-08-06,0.001475759284711126
2021-08-09,0.002190849687159474
2021-08-10,0.0015687271869935164
2021-08-11,0.0019887755751632013
2021-08-12,0.0019059497448305172
2021-08-13,0.002662715825551093
2021-08-16,0.0038885180332752234
2021-08-17,0.004523985747238895
2021-08-18,0.0037559574452319367
2021-08-19,0.002299452373385752
2021-08-20,0.002453986892113251
2021-08-23,0.00440614012317209
2021-08-24,0.002958575507816533
2021-08-25,0.0005077090522649095
2021-08-26,0.00031277017632703124
2021-08-27,-0.0020676760735276966
2021-08-30,-0.0012104618802115125
2021-08-31,7.226374766165033e-05
2021-09-01,-0.0007168379625903337
2021-09-02,-0.0008438297019154615
2021-09-03,-0.0011523549175012063
2021-09-06,-0.0010912415271227304
2021-09-07,-0.0004625485156225321
2021-09-08,-0.000421746576555888
2021-09-09,0.00014425543188949499
2021-09-10,-0.0008732203678738221
2021-09-13,-0.0018773967754628427
2021-09-14,-0.0019193530028179656
2021-09-15,-0.0012140160183928461
2021-09-16,-0.001193655851636504
2021-09-17,-0.0014108513168586824
2021-09-22,-0.0022786010287998096
2021-09-23,-0.001324013846051876
2021-09-24,-0.0004011718820368383
2021-09-27,-0.00133406383588533
2021-09-28,6.721171945926062e-05
2021-09-29,-0.0009555645004190327
2021-09-30,-0.0006618254696815192
2021-10-08,-0.000560511796702506
2021-10-11,0.00017744724429222372
2021-10-12,0.0005750138628794931
2021-10-13,8.473376968236639e-05
2021-10-14,-0.0002982997795830191
2021-10-15,-0.001064425950343684
2021-10-18,-0.001834178184620359
2021-10-19,-0.0016550689187173613
2021-10-20,-0.002078108779388862
2021-10-21,-0.0006385934071785556
2021-10-22,-0.0005155997696112238
2021-10-25,-0.0006501316635297522
2021-10-26,-0.0004467865002332768
2021-10-27,0.0005130939876965133
2021-10-28,0.0004095016343088724
2021-10-29,0.0007183541000037195
2021-11-01,0.0007539985626715876
2021-11-02,0.0006791759489130101
2021-11-03,0.000665712082843852
2021-11-04,0.001579296429105747
2021-11-05,0.00024873224403900845
2021-11-08,-0.0005596024953012027
2021-11-09,-0.00029560228281695275
2021-11-10,-0.0008171943318753229
2021-11-11,-4.6760672699386354e-05
2021-11-12,0.0004576245906293726
2021-11-15,-1.3749592752836391e-05
2021-11-16,-0.0007682086528046555
2021-11-17,0.00013401051698400687
2021-11-18,0.00023248075196185712
2021-11-19,0.000202644740918089
2021-11-22,0.00018061198185056476
2021-11-23,0.00017331315598177055
2021-11-24,0.0001562896496329007
2021-11-25,4.9223298967921443e-05
2021-11-26,0.00015726532751075267
2021-11-29,0.00017489504298727135
2021-11-30,0.00021134290220740739
2021-12-01,0.0003652097582903601
2021-12-02,0.0004772483276699699
2021-12-03,0.00035290307530342794
2021-12-06,0.00032257143390049183
2021-12-07,0.00028329035322648165
2021-12-08,0.0003055405741000907
2021-12-09,0.00033125157084183947
2021-12-10,0.0003962836793533845
2021-12-13,0.00033694652456679286
2021-12-14,0.0003264573676668648
2021-12-15,0.00045890295125775433
2021-12-16,0.0003741016457404803
2021-12-17,0.0005277734355285735
2021-12-20,0.0005246602266003509
2021-12-21,0.0004866973538143426
2021-12-22,0.000596615085029511
2021-12-23,0.0007757940980271663
2021-12-24,0.0007187297874118234
2021-12-27,0.00046697180841175025
2021-12-28,0.0004338326024300956
2021-12-29,0.0004082275385311598
2021-12-30,0.00032236446790331007
2021-12-31,0.0004057637382710308
2022-01-04,0.0004854279883494606
2022-01-05,0.0005580433907146348
2022-01-06,0.0003418548219739941
2022-01-07,0.0002410884338577233
2022-01-10,0.000174025928054322
2022-01-11,0.00019346026270232296
2022-01-12,0.00020354525567609294
2022-01-13,5.592127415715268e-05
2022-01-14,-4.079628425052261e-05
2022-01-17,-0.0002122893851392663
2022-01-18,-0.00013622480631781284
2022-01-19,-0.00011012483074466302
2022-01-20,-0.0002008385999763747
2022-01-21,-0.0003597742062883974
2022-01-24,-0.00043274220325281124
2022-01-25,-0.00022679350103871836
2022-01-26,-0.00020314908694530945
2022-01-27,-0.0003281000275457
2022-01-28,-0.00017994313036176108
2022-02-07,-0.00018944105245522744
2022-02-08,-0.00032331731792185567
2022-02-09,-0.0003474776181751387
2022-02-10,-4.548707554505988e-05
2022-02-11,0.00014100080704344044
2022-02-14,-4.197693522069389e-05
2022-02-15,-0.00010493621155860287
2022-02-16,-9.229124229142889e-05
2022-02-17,6.078044964152105e-06
2022-02-18,9.777758916643688e-05
2022-02-21,6.82492048062658e-05
2022-02-22,3.2142083013672466e-05
2022-02-23,5.589435621535315e-05
2022-02-24,6.699362544284488e-05
2022-02-25,5.216883476477903e-05
2022-02-28,0.00011560088970770895
2022-03-01,0.0015422894329855839
2022-03-02,0.0015302293130961433
2022-03-03,0.0005837418049093809
2022-03-04,-0.0001799051343181131
2022-03-07,-0.00015307734620346227
2022-03-08,-0.0011149691871633516
2022-03-09,-0.0013098781163387468
2022-03-10,-0.0008205337582829987
2022-03-11,-0.0016471855843612757
2022-03-14,-0.000994606588170946
2022-03-15,-0.002217086948929528
2022-03-16,-0.000803175746817606
2022-03-17,-0.0010286063813743467
2022-03-18,-0.001880732963783973
2022-03-21,-0.0019979160010261247
2022-03-22,-0.0025664995429131106
2022-03-23,-0.002415773026999841
2022-03-24,-0.0021288272653596386
2022-03-25,-0.002036496958901077
2022-03-28,-0.0020098136701144033
2022-03-29,-0.0012807695104907315
2022-03-30,-0.001234213808721401
2022-03-31,-0.00041583232191419754
2022-04-01,-0.00023160329032034482
2022-04-06,-0.0006543025485923568
2022-04-07,0.00040060248268893647
2022-04-08,-5.238462113174186e-05
2022-04-11,9.722539496559096e-05
2022-04-12,0.0007017684736162256
2022-04-13,0.00032083146594446643
2022-04-14,-0.0005225943961128906
2022-04-15,-0.00046236535464611316
2022-04-18,0.0004226893316984845
2022-04-19,0.0009312860160518485
2022-04-20,0.0007138815478307527
2022-04-21,0.001567040401173937
2022-04-22,0.0026723079930888317
2022-04-25,0.0031606909239901885
2022-04-26,0.0029848210318713683
2022-04-27,0.0028693541247040225
2022-04-28,0.0024085852480137454
2022-04-29,0.0025752282876656393
2022-05-05,0.0029091216932986648
2022-05-06,0.0026723375777252542
2022-05-09,0.002847839549983255
2022-05-10,0.002267631974373181
2022-05-11,0.002757531778501759
2022-05-12,0.002815006264260931
2022-05-13,0.002072817666460347
2022-05-16,0.0011053542056622288
2022-05-17,0.001182475275207886
2022-05-18,0.0007119270015276953
2022-05-19,0.0006904105342921009
2022-05-20,0.00018930461584159148
2022-05-23,0.00038754917367398746
2022-05-24,-3.633914174290952e-05
2022-05-25,-0.0004988031594462259
2022-05-26,0.00023890518306688896
2022-05-27,0.000328346691005094
2022-05-30,-0.0008718363159628846
2022-05-31,-0.0007374749957385038
2022-06-01,-0.000784912160732394
2022-06-02,-0.0016395718885469722
2022-06-06,-0.0010527085052472827
2022-06-07,-0.0010418646966753149
2022-06-08,-0.0006629521416805083
2022-06-09,-0.0013744876304317476
2022-06-10,-0.001703312621535127
2022-06-13,-0.0013633715266026436
2022-06-14,-0.0007427423703340431
2022-06-15,-0.00043430071463296363
2022-06-16,-0.0004551672385692698
2022-06-17,-0.00033037094066915186
2022-06-20,-0.00027795865885199187
2022-06-21,0.00011815159214958266
2022-06-22,0.0003252022269158969
2022-06-23,0.0003972211817501135
2022-06-24,-0.0001693016412840625
2022-06-27,-4.737695488678299e-05
2022-06-28,0.0006037501987086245
2022-06-29,0.0009895920969412541
2022-06-30,0.00102521376456711
2022-07-01,0.0018307935647754914
2022-07-04,0.0012048211469958367
2022-07-05,0.0016408183940816226
2022-07-06,0.0008634967080540781
2022-07-07,0.001530165861878418
2022-07-08,0.0016935028101687192
2022-07-11,0.0024160585432451004
2022-07-12,0.002043251770822139
2022-07-13,0.0016444074514069345
2022-07-14,0.0008696924649197937
2022-07-15,0.0014166949944229346
2022-07-18,0.0016016444215580026
2022-07-19,0.0012967249399913029
2022-07-20,0.0012226333906153381
2022-07-21,0.0012300505052819555
2022-07-22,0.001702698780738593
2022-07-25,0.0015358686341409267
2022-07-26,0.0013351983817240704
2022-07-27,0.0014952995888284082
2022-07-28,0.0013537348805848235
2022-07-29,0.0011891164770048857
2022-08-01,0.0012001255376431598
2022-08-02,3.6718147778868376e-05
2022-08-03,-0.0007101981761888354
2022-08-04,-0.0002536261910986308
2022-08-05,-0.0002505552020322993
2022-08-08,0.0004109175578373613
2022-08-09,0.0007576683946910859
2022-08-10,0.0007330714921935849
2022-08-11,0.0002887714892195602
2022-08-12,0.0004995380431315221
2022-08-15,3.7093648208777675e-05
2022-08-16,-0.0007715065507059047
2022-08-17,-0.0015648207250515017
2022-08-18,-0.0013503625527311006
2022-08-19,-0.0013171612072742371
2022-08-22,-0.0016648124010770246
2022-08-23,-0.0006899558100764969
2022-08-24,-0.0010352943470347234
2022-08-25,-0.0006848324756980562
2022-08-26,-0.0015264734431216416
2022-08-29,-0.0016108255213532923
2022-08-30,0.00012159658804670849
2022-08-31,-0.0006722443661353777
2022-09-01,-0.0005934413831241556
2022-09-02,-0.001179999465541177
2022-09-05,-0.0006606478262489619
2022-09-06,-0.0005671871285029236
2022-09-07,-0.0004368979371367999
2022-09-08,-0.00018443594233492525
2022-09-09,0.0004035000184535664
2022-09-13,0.0002708915967578061
2022-09-14,0.0008659086060856646
2022-09-15,0.0011493679696562118
2022-09-16,0.0024995265172226703
2022-09-19,0.0021524039883424697
2022-09-20,0.001986881357174835
2022-09-21,0.0017960613195721373
2022-09-22,0.0022370710959190286
2022-09-23,0.003091524509807076
2022-09-26,0.0027070027527652273
2022-09-27,0.003510874051160647
2022-09-28,0.0030449974499829344
2022-09-29,0.0036888816543118263
2022-09-30,0.0031220839959407386
2022-10-10,0.0032221736256952487
2022-10-11,0.0028180703181249055
2022-10-12,0.002071017916907297
2022-10-13,0.0011360847940552349
2022-10-14,0.0011109849089752316
2022-10-17,0.0005707869635591604
2022-10-18,0.000594912505864563
2022-10-19,0.00022472190786523334
2022-10-20,0.0007432878986211413
2022-10-21,0.0008132116661303618
2022-10-24,0.00044587554632031677
2022-10-25,-0.0008785176854569362
2022-10-26,-0.0007124310818716173
2022-10-27,-0.0012206484103851828
2022-10-28,-0.0014132102626740902
2022-10-31,-0.001776054496100829
2022-11-01,-0.002518227172482849
2022-11-02,-0.002131102389367549
2022-11-03,-0.0021254925128271905
2022-11-04,-0.0023120598739948253
2022-11-07,-0.0025220411598968207
2022-11-08,-0.0019909539345188817
2022-11-09,-0.001958942187291928
2022-11-10,-0.0019346724656172005
2022-11-11,-0.0017416909086828212
2022-11-14,-0.0018383363803231088
2022-11-15,-0.002230156707538117
2022-11-16,-0.0026097820072490683
2022-11-17,-0.0028355179740643696
2022-11-18,-0.0030939397297701163
2022-11-21,-9.681656651996594e-05
2022-11-22,-0.00020894990878769993
2022-11-23,-0.0002547379231514153
2022-11-24,-0.00013382369360681392
2022-11-25,-6.1688320635754e-05
2022-11-28,7.934337851732325e-05
2022-11-29,0.00011466194793205691
2022-11-30,0.00011343381180111937
2022-12-01,0.0001785837608396298
2022-12-02,0.00018642430248019912
2022-12-05,0.00032376512607696815
2022-12-06,0.00032743315348639815
2022-12-07,0.0001528268182002531
2022-12-08,0.00019677777811603594
2022-12-09,0.00015952435196687342
2022-12-12,0.00022276172349899203
2022-12-13,0.00013295394336836124
2022-12-14,0.00011229431569975877
2022-12-15,8.475052448104165e-05
2022-12-16,1.5092097344124354e-05
2022-12-19,2.979076172733771e-06
2022-12-20,4.141577014079755e-05
2022-12-21,7.398590387097495e-05
2022-12-22,5.9188668411766545e-05
2022-12-23,6.526248694912608e-05
2022-12-26,7.851488918882427e-05
2022-12-27,3.930798745353619e-05
2022-12-28,2.912322962296961e-05
2022-12-29,-7.559970312387128e-05
2022-12-30,-5.4494439421165616e-05
2023-01-03,-0.00012401847959766162
2023-01-04,-9.482192015109519e-05
2023-01-05,2.6706754984883115e-05
2023-01-06,2.9330271366827906e-05
2023-01-09,6.02562454257284e-05
2023-01-10,0.00011503517933499367
2023-01-11,9.72144489669476e-05
2023-01-12,9.238370675558074e-05
2023-01-13,9.620158395938739e-05
2023-01-16,7.698856180392444e-05
2023-01-17,9.409182629211743e-05
2023-01-18,8.215070515046724e-05
2023-01-19,3.481646740090004e-05
2023-01-20,2.6729797927433448e-05
2023-01-30,2.5948392171068318e-05
2023-01-31,1.0879362490486989e-05
2023-02-01,-1.1285330507634357e-05
2023-02-02,-3.591261221857038e-05
2023-02-03,2.2454010598302257e-05
2023-02-06,5.364328798046925e-05
2023-02-07,6.343081107067093e-05
2023-02-08,6.655223615516131e-05
2023-02-09,6.550644307359511e-05
2023-02-10,5.9439916640118604e-05
2023-02-13,7.423784557226664e-05
2023-02-14,5.9683730927760745e-05
2023-02-15,8.685166793715108e-05
2023-02-16,-5.9158860968793226e-05
2023-02-17,0.0005928601495391851
2023-02-20,0.001876020719414602
2023-02-21,0.0022505350933542203
2023-02-22,0.003041895375295374
2023-02-23,0.0032609034974354772
2023-02-24,0.003867435922047929
2023-02-27,0.0035243196597724187
2023-02-28,0.0035213089370260678
2023-03-01,0.0031576420257625965
2023-03-02,0.004090214725734677
2023-03-03,0.005102169974053012
2023-03-06,0.0053437300755694245
2023-03-07,0.0048439196623306004
2023-03-08,0.004764444943425034
2023-03-09,0.003633284322929065
2023-03-10,0.0035490950328901467
2023-03-13,0.004288004375246797
2023-03-14,0.004226798511762921
2023-03-15,0.00433563128301512
2023-03-16,0.002943628859022382
2023-03-17,0.0026937574947346983
2023-03-20,0.002860385932423963
2023-03-21,0.003051008182763956
2023-03-22,0.002152385369299274
2023-03-23,0.0021054892283486693
2023-03-24,0.0018213430257846119
2023-03-27,0.0018283808238077862
2023-03-28,0.0007380698672409997
2023-03-29,0.001805671733416054
2023-03-30,0.0010128245728767487
2023-03-31,-0.0006909025174647425
2023-04-03,-0.0006809825601388371
2023-04-04,-0.0012756999009685534
2023-04-06,-0.001909151890817465
2023-04-07,-0.0009385544963397427
2023-04-10,-0.0019405933128716292
2023-04-11,-0.002546098728639075
2023-04-12,-0.0018407257648937643
2023-04-13,-0.0017994385384382905
2023-04-14,-0.0007835949673598112
2023-04-17,-0.0004264016496059126
2023-04-18,-0.0009994038780117185
2023-04-19,-0.001449969603900032
2023-04-20,-0.0006171881538660961
2023-04-21,-0.0007804085642056988
2023-04-24,-0.00033914172518543996
2023-04-25,5.2821095033675815e-05
2023-04-26,0.0009926979142483203
2023-04-27,0.0008638769788369067
2023-04-28,0.00123755894320849
2023-05-04,0.0013945318979094474
